,Pallet,num_packages,earliest_arrival,packages,linehaul
10,11,59,74.140076682275,"[('PKG000548', 'TLMD', '2'), ('PKG000549', 'TLMD', '2'), ('PKG000550', 'TLMD', '1'), ('PKG000551', 'FDEG', 'FDEG'), ('PKG000552', 'USPS', 'USPS'), ('PKG000553', 'USPS', 'USPS'), ('PKG000554', 'TLMD', '2'), ('PKG000555', 'TLMD', '2'), ('PKG000556', 'TLMD', '3AB'), ('PKG000557', 'USPS', 'USPS'), ('PKG000558', 'TLMD', '2'), ('PKG000559', 'TLMD', '1'), ('PKG000560', 'TLMD', '2'), ('PKG000561', 'TLMD', '1'), ('PKG000562', 'TLMD', '2'), ('PKG000563', 'USPS', 'USPS'), ('PKG000564', 'USPS', 'USPS'), ('PKG000565', 'UPSN', 'UPSN'), ('PKG000566', 'TLMD', '1'), ('PKG000567', 'TLMD', '1'), ('PKG000568', 'UPSN', 'UPSN'), ('PKG000569', 'TLMD', '1'), ('PKG000570', 'UPSN', 'UPSN'), ('PKG000571', 'TLMD', '1'), ('PKG000572', 'UPSN', 'UPSN'), ('PKG000573', 'FDEG', 'FDEG'), ('PKG000574', 'UPSN', 'UPSN'), ('PKG000575', 'TLMD', '3AB'), ('PKG000576', 'FDEG', 'FDEG'), ('PKG000577', 'TLMD', '1'), ('PKG000578', 'UPSN', 'UPSN'), ('PKG000579', 'USPS', 'USPS'), ('PKG000580', 'TLMD', '2'), ('PKG000581', 'TLMD', '1'), ('PKG000582', 'TLMD', '1'), ('PKG000583', 'UPSN', 'UPSN'), ('PKG000584', 'FDEG', 'FDEG'), ('PKG000585', 'USPS', 'USPS'), ('PKG000586', 'USPS', 'USPS'), ('PKG000587', 'FDEG', 'FDEG'), ('PKG000588', 'UPSN', 'UPSN'), ('PKG000589', 'TLMD', '1'), ('PKG000590', 'TLMD', '2'), ('PKG000591', 'USPS', 'USPS'), ('PKG000592', 'TLMD', '3AB'), ('PKG000593', 'TLMD', '2'), ('PKG000594', 'TLMD', '1'), ('PKG000595', 'TLMD', '1'), ('PKG000596', 'TLMD', '1'), ('PKG000597', 'USPS', 'USPS'), ('PKG000598', 'TLMD', '3AB'), ('PKG000599', 'USPS', 'USPS'), ('PKG000600', 'TLMD', '1'), ('PKG000601', 'UPSN', 'UPSN'), ('PKG000602', 'USPS', 'USPS'), ('PKG000603', 'TLMD', '2'), ('PKG000604', 'FDEG', 'FDEG'), ('PKG000605', 'TLMD', '2'), ('PKG000606', 'TLMD', '2')]",A
11,12,51,106.25106954342954,"[('PKG000607', 'TLMD', '1'), ('PKG000608', 'TLMD', '1'), ('PKG000609', 'USPS', 'USPS'), ('PKG000610', 'TLMD', '2'), ('PKG000611', 'TLMD', '2'), ('PKG000612', 'TLMD', '1'), ('PKG000613', 'FDEG', 'FDEG'), ('PKG000614', 'TLMD', '1'), ('PKG000615', 'TLMD', '2'), ('PKG000616', 'FDEG', 'FDEG'), ('PKG000617', 'TLMD', '3AB'), ('PKG000618', 'TLMD', '1'), ('PKG000619', 'FDEG', 'FDEG'), ('PKG000620', 'FDEG', 'FDEG'), ('PKG000621', 'TLMD', '1'), ('PKG000622', 'FDEG', 'FDEG'), ('PKG000623', 'TLMD', '1'), ('PKG000624', 'FDEG', 'FDEG'), ('PKG000625', 'UPSN', 'UPSN'), ('PKG000626', 'UPSN', 'UPSN'), ('PKG000627', 'UPSN', 'UPSN'), ('PKG000628', 'TLMD', '1'), ('PKG000629', 'TLMD', '3AB'), ('PKG000630', 'TLMD', '1'), ('PKG000631', 'UPSN', 'UPSN'), ('PKG000632', 'FDEG', 'FDEG'), ('PKG000633', 'UPSN', 'UPSN'), ('PKG000634', 'UPSN', 'UPSN'), ('PKG000635', 'USPS', 'USPS'), ('PKG000636', 'UPSN', 'UPSN'), ('PKG000637', 'USPS', 'USPS'), ('PKG000638', 'FDEG', 'FDEG'), ('PKG000639', 'TLMD', '1'), ('PKG000640', 'TLMD', '1'), ('PKG000641', 'TLMD', '2'), ('PKG000642', 'USPS', 'USPS'), ('PKG000643', 'TLMD', '3AB'), ('PKG000644', 'TLMD', '2'), ('PKG000645', 'TLMD', '3AB'), ('PKG000646', 'UPSN', 'UPSN'), ('PKG000647', 'FDEG', 'FDEG'), ('PKG000648', 'TLMD', '1'), ('PKG000649', 'FDEG', 'FDEG'), ('PKG000650', 'UPSN', 'UPSN'), ('PKG000651', 'USPS', 'USPS'), ('PKG000652', 'UPSN', 'UPSN'), ('PKG000653', 'UPSN', 'UPSN'), ('PKG000654', 'TLMD', '2'), ('PKG000655', 'TLMD', '3AB'), ('PKG000656', 'TLMD', '2'), ('PKG000657', 'TLMD', '2')]",A
12,13,56,106.25106954342954,"[('PKG000658', 'TLMD', '2'), ('PKG000659', 'TLMD', '1'), ('PKG000660', 'TLMD', '1'), ('PKG000661', 'USPS', 'USPS'), ('PKG000662', 'TLMD', '3AB'), ('PKG000663', 'TLMD', '2'), ('PKG000664', 'TLMD', '1'), ('PKG000665', 'UPSN', 'UPSN'), ('PKG000666', 'FDEG', 'FDEG'), ('PKG000667', 'FDEG', 'FDEG'), ('PKG000668', 'TLMD', '3AB'), ('PKG000669', 'USPS', 'USPS'), ('PKG000670', 'TLMD', '1'), ('PKG000671', 'TLMD', '2'), ('PKG000672', 'TLMD', '2'), ('PKG000673', 'TLMD', '2'), ('PKG000674', 'TLMD', '3AB'), ('PKG000675', 'TLMD', '2'), ('PKG000676', 'UPSN', 'UPSN'), ('PKG000677', 'FDEG', 'FDEG'), ('PKG000678', 'TLMD', '3AB'), ('PKG000679', 'TLMD', '2'), ('PKG000680', 'TLMD', '1'), ('PKG000681', 'TLMD', '1'), ('PKG000682', 'UPSN', 'UPSN'), ('PKG000683', 'TLMD', '3AB'), ('PKG000684', 'FDEG', 'FDEG'), ('PKG000685', 'TLMD', '2'), ('PKG000686', 'TLMD', '2'), ('PKG000687', 'TLMD', '3AB'), ('PKG000688', 'TLMD', '1'), ('PKG000689', 'TLMD', '1'), ('PKG000690', 'TLMD', '3AB'), ('PKG000691', 'UPSN', 'UPSN'), ('PKG000692', 'FDEG', 'FDEG'), ('PKG000693', 'FDEG', 'FDEG'), ('PKG000694', 'FDEG', 'FDEG'), ('PKG000695', 'FDEG', 'FDEG'), ('PKG000696', 'TLMD', '1'), ('PKG000697', 'TLMD', '2'), ('PKG000698', 'UPSN', 'UPSN'), ('PKG000699', 'FDEG', 'FDEG'), ('PKG000700', 'UPSN', 'UPSN'), ('PKG000701', 'FDEG', 'FDEG'), ('PKG000702', 'FDEG', 'FDEG'), ('PKG000703', 'TLMD', '1'), ('PKG000704', 'TLMD', '2'), ('PKG000705', 'TLMD', '1'), ('PKG000706', 'FDEG', 'FDEG'), ('PKG000707', 'TLMD', '1'), ('PKG000708', 'TLMD', '2'), ('PKG000709', 'TLMD', '2'), ('PKG000710', 'TLMD', '2'), ('PKG000711', 'FDEG', 'FDEG'), ('PKG000712', 'FDEG', 'FDEG'), ('PKG000713', 'TLMD', '1')]",A
13,14,59,106.25106954342954,"[('PKG000714', 'FDEG', 'FDEG'), ('PKG000715', 'FDEG', 'FDEG'), ('PKG000716', 'USPS', 'USPS'), ('PKG000717', 'UPSN', 'UPSN'), ('PKG000718', 'TLMD', '1'), ('PKG000719', 'TLMD', '1'), ('PKG000720', 'TLMD', '1'), ('PKG000721', 'TLMD', '1'), ('PKG000722', 'UPSN', 'UPSN'), ('PKG000723', 'TLMD', '3AB'), ('PKG000724', 'USPS', 'USPS'), ('PKG000725', 'FDEG', 'FDEG'), ('PKG000726', 'UPSN', 'UPSN'), ('PKG000727', 'UPSN', 'UPSN'), ('PKG000728', 'FDEG', 'FDEG'), ('PKG000729', 'UPSN', 'UPSN'), ('PKG000730', 'FDEG', 'FDEG'), ('PKG000731', 'TLMD', '2'), ('PKG000732', 'FDEG', 'FDEG'), ('PKG000733', 'UPSN', 'UPSN'), ('PKG000734', 'USPS', 'USPS'), ('PKG000735', 'USPS', 'USPS'), ('PKG000736', 'TLMD', '1'), ('PKG000737', 'TLMD', '3AB'), ('PKG000738', 'USPS', 'USPS'), ('PKG000739', 'TLMD', '1'), ('PKG000740', 'FDEG', 'FDEG'), ('PKG000741', 'USPS', 'USPS'), ('PKG000742', 'UPSN', 'UPSN'), ('PKG000743', 'TLMD', '3AB'), ('PKG000744', 'TLMD', '2'), ('PKG000745', 'FDEG', 'FDEG'), ('PKG000746', 'UPSN', 'UPSN'), ('PKG000747', 'USPS', 'USPS'), ('PKG000748', 'FDEG', 'FDEG'), ('PKG000749', 'FDEG', 'FDEG'), ('PKG000750', 'FDEG', 'FDEG'), ('PKG000751', 'TLMD', '2'), ('PKG000752', 'TLMD', '2'), ('PKG000753', 'TLMD', '3AB'), ('PKG000754', 'UPSN', 'UPSN'), ('PKG000755', 'TLMD', '1'), ('PKG000756', 'UPSN', 'UPSN'), ('PKG000757', 'FDEG', 'FDEG'), ('PKG000758', 'FDEG', 'FDEG'), ('PKG000759', 'TLMD', '1'), ('PKG000760', 'FDEG', 'FDEG'), ('PKG000761', 'TLMD', '1'), ('PKG000762', 'TLMD', '1'), ('PKG000763', 'TLMD', '1'), ('PKG000764', 'TLMD', '1'), ('PKG000765', 'TLMD', '3AB'), ('PKG000766', 'UPSN', 'UPSN'), ('PKG000767', 'TLMD', '3AB'), ('PKG000768', 'FDEG', 'FDEG'), ('PKG000769', 'FDEG', 'FDEG'), ('PKG000770', 'TLMD', '2'), ('PKG000771', 'TLMD', '3AB'), ('PKG000772', 'TLMD', '1')]",A
14,15,58,106.25106954342954,"[('PKG000773', 'FDEG', 'FDEG'), ('PKG000774', 'USPS', 'USPS'), ('PKG000775', 'TLMD', '3AB'), ('PKG000776', 'TLMD', '2'), ('PKG000777', 'FDEG', 'FDEG'), ('PKG000778', 'UPSN', 'UPSN'), ('PKG000779', 'UPSN', 'UPSN'), ('PKG000780', 'TLMD', '2'), ('PKG000781', 'TLMD', '1'), ('PKG000782', 'TLMD', '2'), ('PKG000783', 'USPS', 'USPS'), ('PKG000784', 'TLMD', '1'), ('PKG000785', 'UPSN', 'UPSN'), ('PKG000786', 'FDEG', 'FDEG'), ('PKG000787', 'FDEG', 'FDEG'), ('PKG000788', 'TLMD', '1'), ('PKG000789', 'UPSN', 'UPSN'), ('PKG000790', 'FDEG', 'FDEG'), ('PKG000791', 'TLMD', '1'), ('PKG000792', 'FDEG', 'FDEG'), ('PKG000793', 'USPS', 'USPS'), ('PKG000794', 'TLMD', '2'), ('PKG000795', 'TLMD', '1'), ('PKG000796', 'UPSN', 'UPSN'), ('PKG000797', 'TLMD', '2'), ('PKG000798', 'FDEG', 'FDEG'), ('PKG000799', 'TLMD', '3AB'), ('PKG000800', 'FDEG', 'FDEG'), ('PKG000801', 'UPSN', 'UPSN'), ('PKG000802', 'FDEG', 'FDEG'), ('PKG000803', 'USPS', 'USPS'), ('PKG000804', 'UPSN', 'UPSN'), ('PKG000805', 'UPSN', 'UPSN'), ('PKG000806', 'TLMD', '1'), ('PKG000807', 'TLMD', '1'), ('PKG000808', 'USPS', 'USPS'), ('PKG000809', 'TLMD', '1'), ('PKG000810', 'FDEG', 'FDEG'), ('PKG000811', 'TLMD', '3AB'), ('PKG000812', 'USPS', 'USPS'), ('PKG000813', 'TLMD', '3AB'), ('PKG000814', 'TLMD', '3AB'), ('PKG000815', 'TLMD', '1'), ('PKG000816', 'FDEG', 'FDEG'), ('PKG000817', 'TLMD', '3AB'), ('PKG000818', 'USPS', 'USPS'), ('PKG000819', 'TLMD', '2'), ('PKG000820', 'USPS', 'USPS'), ('PKG000821', 'UPSN', 'UPSN'), ('PKG000822', 'TLMD', '1'), ('PKG000823', 'TLMD', '1'), ('PKG000824', 'TLMD', '2'), ('PKG000825', 'FDEG', 'FDEG'), ('PKG000826', 'TLMD', '1'), ('PKG000827', 'TLMD', '1'), ('PKG000828', 'TLMD', '3AB'), ('PKG000829', 'UPSN', 'UPSN'), ('PKG000830', 'USPS', 'USPS')]",A
15,16,61,106.25106954342954,"[('PKG000831', 'USPS', 'USPS'), ('PKG000832', 'USPS', 'USPS'), ('PKG000833', 'UPSN', 'UPSN'), ('PKG000834', 'FDEG', 'FDEG'), ('PKG000835', 'USPS', 'USPS'), ('PKG000836', 'TLMD', '3AB'), ('PKG000837', 'UPSN', 'UPSN'), ('PKG000838', 'TLMD', '2'), ('PKG000839', 'TLMD', '1'), ('PKG000840', 'UPSN', 'UPSN'), ('PKG000841', 'FDEG', 'FDEG'), ('PKG000842', 'TLMD', '1'), ('PKG000843', 'FDEG', 'FDEG'), ('PKG000844', 'TLMD', '1'), ('PKG000845', 'TLMD', '1'), ('PKG000846', 'TLMD', '1'), ('PKG000847', 'USPS', 'USPS'), ('PKG000848', 'USPS', 'USPS'), ('PKG000849', 'TLMD', '2'), ('PKG000850', 'FDEG', 'FDEG'), ('PKG000851', 'TLMD', '3AB'), ('PKG000852', 'TLMD', '3AB'), ('PKG000853', 'TLMD', '1'), ('PKG000854', 'TLMD', '1'), ('PKG000855', 'TLMD', '3AB'), ('PKG000856', 'TLMD', '2'), ('PKG000857', 'TLMD', '1'), ('PKG000858', 'TLMD', '1'), ('PKG000859', 'TLMD', '1'), ('PKG000860', 'TLMD', '2'), ('PKG000861', 'TLMD', '1'), ('PKG000862', 'USPS', 'USPS'), ('PKG000863', 'FDEG', 'FDEG'), ('PKG000864', 'TLMD', '1'), ('PKG000865', 'TLMD', '2'), ('PKG000866', 'FDEG', 'FDEG'), ('PKG000867', 'TLMD', '3AB'), ('PKG000868', 'TLMD', '1'), ('PKG000869', 'TLMD', '3AB'), ('PKG000870', 'TLMD', '2'), ('PKG000871', 'TLMD', '1'), ('PKG000872', 'TLMD', '1'), ('PKG000873', 'TLMD', '1'), ('PKG000874', 'UPSN', 'UPSN'), ('PKG000875', 'TLMD', '2'), ('PKG000876', 'TLMD', '1'), ('PKG000877', 'TLMD', '1'), ('PKG000878', 'FDEG', 'FDEG'), ('PKG000879', 'USPS', 'USPS'), ('PKG000880', 'USPS', 'USPS'), ('PKG000881', 'TLMD', '1'), ('PKG000882', 'FDEG', 'FDEG'), ('PKG000883', 'TLMD', '1'), ('PKG000884', 'FDEG', 'FDEG'), ('PKG000885', 'FDEG', 'FDEG'), ('PKG000886', 'TLMD', '2'), ('PKG000887', 'UPSN', 'UPSN'), ('PKG000888', 'USPS', 'USPS'), ('PKG000889', 'TLMD', '3AB'), ('PKG000890', 'UPSN', 'UPSN'), ('PKG000891', 'USPS', 'USPS')]",A
16,17,54,106.25106954342954,"[('PKG000892', 'TLMD', '1'), ('PKG000893', 'FDEG', 'FDEG'), ('PKG000894', 'TLMD', '3AB'), ('PKG000895', 'UPSN', 'UPSN'), ('PKG000896', 'UPSN', 'UPSN'), ('PKG000897', 'UPSN', 'UPSN'), ('PKG000898', 'TLMD', '2'), ('PKG000899', 'TLMD', '1'), ('PKG000900', 'FDEG', 'FDEG'), ('PKG000901', 'FDEG', 'FDEG'), ('PKG000902', 'TLMD', '1'), ('PKG000903', 'UPSN', 'UPSN'), ('PKG000904', 'TLMD', '2'), ('PKG000905', 'TLMD', '3AB'), ('PKG000906', 'TLMD', '2'), ('PKG000907', 'TLMD', '2'), ('PKG000908', 'UPSN', 'UPSN'), ('PKG000909', 'FDEG', 'FDEG'), ('PKG000910', 'TLMD', '2'), ('PKG000911', 'USPS', 'USPS'), ('PKG000912', 'FDEG', 'FDEG'), ('PKG000913', 'TLMD', '1'), ('PKG000914', 'TLMD', '1'), ('PKG000915', 'TLMD', '1'), ('PKG000916', 'USPS', 'USPS'), ('PKG000917', 'TLMD', '3AB'), ('PKG000918', 'FDEG', 'FDEG'), ('PKG000919', 'UPSN', 'UPSN'), ('PKG000920', 'UPSN', 'UPSN'), ('PKG000921', 'TLMD', '2'), ('PKG000922', 'FDEG', 'FDEG'), ('PKG000923', 'FDEG', 'FDEG'), ('PKG000924', 'TLMD', '1'), ('PKG000925', 'TLMD', '3AB'), ('PKG000926', 'USPS', 'USPS'), ('PKG000927', 'TLMD', '2'), ('PKG000928', 'UPSN', 'UPSN'), ('PKG000929', 'TLMD', '1'), ('PKG000930', 'UPSN', 'UPSN'), ('PKG000931', 'UPSN', 'UPSN'), ('PKG000932', 'USPS', 'USPS'), ('PKG000933', 'UPSN', 'UPSN'), ('PKG000934', 'USPS', 'USPS'), ('PKG000935', 'TLMD', '3AB'), ('PKG000936', 'FDEG', 'FDEG'), ('PKG000937', 'USPS', 'USPS'), ('PKG000938', 'TLMD', '1'), ('PKG000939', 'UPSN', 'UPSN'), ('PKG000940', 'FDEG', 'FDEG'), ('PKG000941', 'TLMD', '3AB'), ('PKG000942', 'TLMD', '1'), ('PKG000943', 'TLMD', '1'), ('PKG000944', 'FDEG', 'FDEG'), ('PKG000945', 'TLMD', '1')]",A
17,18,65,106.25106954342954,"[('PKG000946', 'TLMD', '3AB'), ('PKG000947', 'USPS', 'USPS'), ('PKG000948', 'UPSN', 'UPSN'), ('PKG000949', 'UPSN', 'UPSN'), ('PKG000950', 'TLMD', '1'), ('PKG000951', 'TLMD', '2'), ('PKG000952', 'UPSN', 'UPSN'), ('PKG000953', 'FDEG', 'FDEG'), ('PKG000954', 'UPSN', 'UPSN'), ('PKG000955', 'USPS', 'USPS'), ('PKG000956', 'TLMD', '3AB'), ('PKG000957', 'TLMD', '2'), ('PKG000958', 'TLMD', '3AB'), ('PKG000959', 'FDEG', 'FDEG'), ('PKG000960', 'UPSN', 'UPSN'), ('PKG000961', 'TLMD', '2'), ('PKG000962', 'TLMD', '1'), ('PKG000963', 'FDEG', 'FDEG'), ('PKG000964', 'TLMD', '2'), ('PKG000965', 'TLMD', '2'), ('PKG000966', 'TLMD', '2'), ('PKG000967', 'TLMD', '1'), ('PKG000968', 'TLMD', '2'), ('PKG000969', 'TLMD', '2'), ('PKG000970', 'FDEG', 'FDEG'), ('PKG000971', 'TLMD', '1'), ('PKG000972', 'TLMD', '3AB'), ('PKG000973', 'UPSN', 'UPSN'), ('PKG000974', 'FDEG', 'FDEG'), ('PKG000975', 'UPSN', 'UPSN'), ('PKG000976', 'TLMD', '1'), ('PKG000977', 'USPS', 'USPS'), ('PKG000978', 'UPSN', 'UPSN'), ('PKG000979', 'TLMD', '3AB'), ('PKG000980', 'TLMD', '2'), ('PKG000981', 'TLMD', '2'), ('PKG000982', 'TLMD', '1'), ('PKG000983', 'UPSN', 'UPSN'), ('PKG000984', 'UPSN', 'UPSN'), ('PKG000985', 'UPSN', 'UPSN'), ('PKG000986', 'TLMD', '2'), ('PKG000987', 'TLMD', '1'), ('PKG000988', 'USPS', 'USPS'), ('PKG000989', 'UPSN', 'UPSN'), ('PKG000990', 'TLMD', '2'), ('PKG000991', 'TLMD', '1'), ('PKG000992', 'TLMD', '1'), ('PKG000993', 'UPSN', 'UPSN'), ('PKG000994', 'UPSN', 'UPSN'), ('PKG000995', 'USPS', 'USPS'), ('PKG000996', 'TLMD', '3AB'), ('PKG000997', 'TLMD', '2'), ('PKG000998', 'TLMD', '1'), ('PKG000999', 'TLMD', '3AB'), ('PKG001000', 'FDEG', 'FDEG'), ('PKG001001', 'TLMD', '1'), ('PKG001002', 'UPSN', 'UPSN'), ('PKG001003', 'UPSN', 'UPSN'), ('PKG001004', 'FDEG', 'FDEG'), ('PKG001005', 'USPS', 'USPS'), ('PKG001006', 'TLMD', '3AB'), ('PKG001007', 'TLMD', '3AB'), ('PKG001008', 'FDEG', 'FDEG'), ('PKG001009', 'TLMD', '1'), ('PKG001010', 'TLMD', '1')]",A
18,19,53,106.25106954342954,"[('PKG001011', 'TLMD', '2'), ('PKG001012', 'FDEG', 'FDEG'), ('PKG001013', 'FDEG', 'FDEG'), ('PKG001014', 'FDEG', 'FDEG'), ('PKG001015', 'FDEG', 'FDEG'), ('PKG001016', 'UPSN', 'UPSN'), ('PKG001017', 'TLMD', '2'), ('PKG001018', 'FDEG', 'FDEG'), ('PKG001019', 'UPSN', 'UPSN'), ('PKG001020', 'TLMD', '1'), ('PKG001021', 'TLMD', '1'), ('PKG001022', 'TLMD', '3AB'), ('PKG001023', 'FDEG', 'FDEG'), ('PKG001024', 'TLMD', '1'), ('PKG001025', 'TLMD', '3AB'), ('PKG001026', 'UPSN', 'UPSN'), ('PKG001027', 'FDEG', 'FDEG'), ('PKG001028', 'TLMD', '3AB'), ('PKG001029', 'FDEG', 'FDEG'), ('PKG001030', 'TLMD', '1'), ('PKG001031', 'TLMD', '1'), ('PKG001032', 'USPS', 'USPS'), ('PKG001033', 'TLMD', '2'), ('PKG001034', 'UPSN', 'UPSN'), ('PKG001035', 'UPSN', 'UPSN'), ('PKG001036', 'FDEG', 'FDEG'), ('PKG001037', 'TLMD', '1'), ('PKG001038', 'FDEG', 'FDEG'), ('PKG001039', 'USPS', 'USPS'), ('PKG001040', 'TLMD', '2'), ('PKG001041', 'TLMD', '3AB'), ('PKG001042', 'TLMD', '3AB'), ('PKG001043', 'UPSN', 'UPSN'), ('PKG001044', 'UPSN', 'UPSN'), ('PKG001045', 'TLMD', '1'), ('PKG001046', 'TLMD', '2'), ('PKG001047', 'UPSN', 'UPSN'), ('PKG001048', 'TLMD', '1'), ('PKG001049', 'TLMD', '1'), ('PKG001050', 'TLMD', '2'), ('PKG001051', 'UPSN', 'UPSN'), ('PKG001052', 'TLMD', '2'), ('PKG001053', 'FDEG', 'FDEG'), ('PKG001054', 'TLMD', '1'), ('PKG001055', 'UPSN', 'UPSN'), ('PKG001056', 'TLMD', '2'), ('PKG001057', 'TLMD', '1'), ('PKG001058', 'TLMD', '2'), ('PKG001059', 'UPSN', 'UPSN'), ('PKG001060', 'TLMD', '2'), ('PKG001061', 'FDEG', 'FDEG'), ('PKG001062', 'FDEG', 'FDEG'), ('PKG001063', 'FDEG', 'FDEG')]",A
19,20,60,106.25106954342954,"[('PKG001064', 'TLMD', '1'), ('PKG001065', 'TLMD', '3AB'), ('PKG001066', 'TLMD', '2'), ('PKG001067', 'TLMD', '3AB'), ('PKG001068', 'UPSN', 'UPSN'), ('PKG001069', 'TLMD', '3AB'), ('PKG001070', 'TLMD', '2'), ('PKG001071', 'FDEG', 'FDEG'), ('PKG001072', 'TLMD', '2'), ('PKG001073', 'FDEG', 'FDEG'), ('PKG001074', 'TLMD', '2'), ('PKG001075', 'TLMD', '3AB'), ('PKG001076', 'FDEG', 'FDEG'), ('PKG001077', 'FDEG', 'FDEG'), ('PKG001078', 'UPSN', 'UPSN'), ('PKG001079', 'TLMD', '1'), ('PKG001080', 'TLMD', '2'), ('PKG001081', 'TLMD', '1'), ('PKG001082', 'UPSN', 'UPSN'), ('PKG001083', 'TLMD', '1'), ('PKG001084', 'FDEG', 'FDEG'), ('PKG001085', 'TLMD', '2'), ('PKG001086', 'FDEG', 'FDEG'), ('PKG001087', 'TLMD', '3AB'), ('PKG001088', 'TLMD', '2'), ('PKG001089', 'TLMD', '2'), ('PKG001090', 'UPSN', 'UPSN'), ('PKG001091', 'FDEG', 'FDEG'), ('PKG001092', 'FDEG', 'FDEG'), ('PKG001093', 'FDEG', 'FDEG'), ('PKG001094', 'FDEG', 'FDEG'), ('PKG001095', 'TLMD', '1'), ('PKG001096', 'TLMD', '1'), ('PKG001097', 'FDEG', 'FDEG'), ('PKG001098', 'TLMD', '1'), ('PKG001099', 'FDEG', 'FDEG'), ('PKG001100', 'TLMD', '2'), ('PKG001101', 'TLMD', '3AB'), ('PKG001102', 'TLMD', '2'), ('PKG001103', 'FDEG', 'FDEG'), ('PKG001104', 'TLMD', '1'), ('PKG001105', 'FDEG', 'FDEG'), ('PKG001106', 'TLMD', '2'), ('PKG001107', 'TLMD', '1'), ('PKG001108', 'FDEG', 'FDEG'), ('PKG001109', 'TLMD', '3AB'), ('PKG001110', 'UPSN', 'UPSN'), ('PKG001111', 'TLMD', '1'), ('PKG001112', 'TLMD', '1'), ('PKG001113', 'TLMD', '3AB'), ('PKG001114', 'TLMD', '1'), ('PKG001115', 'TLMD', '2'), ('PKG001116', 'TLMD', '2'), ('PKG001117', 'TLMD', '1'), ('PKG001118', 'TLMD', '1'), ('PKG001119', 'TLMD', '1'), ('PKG001120', 'USPS', 'USPS'), ('PKG001121', 'UPSN', 'UPSN'), ('PKG001122', 'TLMD', '2'), ('PKG001123', 'UPSN', 'UPSN')]",A
20,21,49,106.25106954342954,"[('PKG001124', 'TLMD', '3AB'), ('PKG001125', 'UPSN', 'UPSN'), ('PKG001126', 'UPSN', 'UPSN'), ('PKG001127', 'TLMD', '3AB'), ('PKG001128', 'TLMD', '3AB'), ('PKG001129', 'TLMD', '1'), ('PKG001130', 'USPS', 'USPS'), ('PKG001131', 'TLMD', '2'), ('PKG001132', 'TLMD', '1'), ('PKG001133', 'TLMD', '1'), ('PKG001134', 'UPSN', 'UPSN'), ('PKG001135', 'USPS', 'USPS'), ('PKG001136', 'TLMD', '1'), ('PKG001137', 'FDEG', 'FDEG'), ('PKG001138', 'FDEG', 'FDEG'), ('PKG001139', 'TLMD', '2'), ('PKG001140', 'UPSN', 'UPSN'), ('PKG001141', 'TLMD', '1'), ('PKG001142', 'TLMD', '1'), ('PKG001143', 'TLMD', '3AB'), ('PKG001144', 'FDEG', 'FDEG'), ('PKG001145', 'TLMD', '1'), ('PKG001146', 'UPSN', 'UPSN'), ('PKG001147', 'UPSN', 'UPSN'), ('PKG001148', 'FDEG', 'FDEG'), ('PKG001149', 'UPSN', 'UPSN'), ('PKG001150', 'FDEG', 'FDEG'), ('PKG001151', 'UPSN', 'UPSN'), ('PKG001152', 'TLMD', '2'), ('PKG001153', 'TLMD', '1'), ('PKG001154', 'TLMD', '3AB'), ('PKG001155', 'TLMD', '2'), ('PKG001156', 'TLMD', '2'), ('PKG001157', 'TLMD', '1'), ('PKG001158', 'UPSN', 'UPSN'), ('PKG001159', 'FDEG', 'FDEG'), ('PKG001160', 'TLMD', '3AB'), ('PKG001161', 'TLMD', '1'), ('PKG001162', 'TLMD', '2'), ('PKG001163', 'FDEG', 'FDEG'), ('PKG001164', 'FDEG', 'FDEG'), ('PKG001165', 'FDEG', 'FDEG'), ('PKG001166', 'FDEG', 'FDEG'), ('PKG001167', 'TLMD', '1'), ('PKG001168', 'FDEG', 'FDEG'), ('PKG001169', 'TLMD', '1'), ('PKG001170', 'TLMD', '2'), ('PKG001171', 'FDEG', 'FDEG'), ('PKG001172', 'FDEG', 'FDEG')]",A
